Customer_ID,Name,Age,Gender,City,Income,customer_id,transaction_id,product_id,amount,payment_mode,date,Income_missing,signup_date,days_since_signup,Gender_Label,Education,Education_Encoded,Income_Standard,Income_MinMax,Income_MaxAbs,Income_Robust,purchase_per_day,Income_Log,Income_Power,Income_Bin,frequent_buyer
CUST101464,Veer Hegde,70.0,Other,Hyderabad,131779.78109775498,1565,,,,,,0,2023-01-01,1227,2,Bachelor,1.0,-3.353316133961038e-05,0.49678934694182875,0.533597025577991,0.0,,11.78889507173629,0.05921574757014719,Medium,0
CUST101465,Vanya Dhar,25.0,Male,Vadodara,55132.24,1566,,,,,,0,2023-01-01,1227,1,Bachelor,1.0,-1.1964819927384427,0.16193853186016147,0.22323909656238697,-0.7426893727068062,,10.917508080036406,-1.2047497189629959,Low,0
CUST101466,Aarna Bassi,30.0,Female,Hyderabad,130846.57,1567,,,,,,0,2023-01-01,1227,0,PhD,3.0,-0.01460071906682328,0.4927124190684613,0.5298183073114231,-0.009042507494281152,,11.78178833690316,0.04504246863254075,Medium,0
CUST101467,Aarav Badami,43.0,Male,Bangalore,49819.13,1568,,,,,,0,2023-01-01,1227,1,Master,2.0,-1.279418277243072,0.13872709952145768,0.20172547991382375,-0.7941716548062359,,10.816174398206584,-1.3033794244202008,Low,0
CUST101468,Aniruddh Keer,47.0,Male,Ahmedabad,131779.78109775498,1569,,,,,,0,2023-01-01,1227,1,Master,2.0,-3.353316133961038e-05,0.49678934694182875,0.533597025577991,0.0,,11.78889507173629,0.05921574757014719,Medium,0
CUST101469,Manjari Chanda,46.0,Female,Chennai,222369.68,1570,,,,,,0,2023-01-01,1227,0,PhD,3.0,1.4140515560994191,0.8925502683116999,0.9004097505573344,0.8777862176096864,,12.312100998135254,1.3518120266087552,Very High,0
CUST101470,Riya Subramaniam,35.0,Female,Pune,64533.33,1571,,,,,,0,2023-01-01,1227,0,Master,2.0,-1.0497333888334548,0.20300915988123855,0.2613055861209772,-0.6515959138056865,,11.074952609252119,-1.0351421381721848,Low,0
CUST101471,Arhaan Dass,42.0,Other,Hyderabad,94733.4,1572,,,,,,0,2023-01-01,1227,2,School,0.0,-0.5783180412160085,0.33494448240027497,0.3835904115320406,-0.35896720422456996,,11.458832465589921,-0.5226290074388508,Medium,0
CUST101472,Shanaya Kade,35.0,Male,Chennai,103482.84,1573,,,,,,0,2023-01-01,1227,1,School,0.0,-0.44174152668945305,0.373168241095568,0.41901826791927993,-0.27418801872078125,,11.547170744231481,-0.3812994106321427,Medium,0
CUST101473,Baiju Bains,56.0,Other,Pune,75918.11,1574,,,,,,0,2023-01-01,1227,2,Bachelor,1.0,-0.872019892763805,0.25274595258099974,0.3074043479663427,-0.5412811535993391,,11.23742371034892,-0.8368126289613662,Low,0
CUST101474,Indrans Bhandari,43.597030752916226,Other,Surat,25558.35,1575,,,,,,0,2023-01-01,1227,2,Master,2.0,-1.6581228311454437,0.032738807644538515,0.1034897722934037,-1.0292506047832182,,10.148758477808176,-1.7898123429646975,Low,0
CUST101475,Anaya Chaudhry,32.0,Female,Chennai,91059.95,1576,,,,,,0,2023-01-01,1227,0,School,0.0,-0.6356596536263541,0.3188962477270588,0.36871603568104855,-0.3945617221581626,,11.419284341516102,-0.5828079282314044,Medium,0
CUST101476,Hunar Sehgal,67.0,Male,Bangalore,192616.26,1577,,,,,,0,2023-01-01,1227,1,School,0.0,0.9496083004345192,0.7625662297401221,0.7799334811287523,0.5894853990942002,,12.168460390114916,0.942860805576439,Very High,0
CUST101477,Farhan Kohli,22.0,Male,,32127.2,1578,,,,,,0,2023-01-01,1227,1,Master,2.0,-1.5555847672867553,0.06143620282703885,0.130088077376851,-0.965600616590081,,10.377489428131627,-1.6507549641361914,Low,0
CUST101478,Kaira Loke,56.0,Female,Chennai,131779.78109775498,1579,,,,,,0,2023-01-01,1227,0,PhD,3.0,-3.353316133961038e-05,0.49678934694182875,0.533597025577991,0.0,,11.78889507173629,0.05921574757014719,Medium,0
CUST101479,Yuvraj  Lad,53.0,Female,Mumbai,67991.69,1580,,,,,,0,2023-01-01,1227,0,Bachelor,1.0,-0.9957492761613229,0.21811772890067907,0.27530902878877916,-0.618085546973194,,11.127155478379704,-0.9741412127898136,Low,0
CUST101480,Nehmat Shukla,45.0,Male,Ahmedabad,162842.18,1581,,,,,,0,2023-01-01,1227,1,School,0.0,0.48484254746806354,0.6324919336372457,0.65937355611616,0.3009843919983579,,12.000542930797646,0.5194949774186565,High,0
CUST101481,Suhana Sangha,31.0,Male,Bangalore,148549.33,1582,,,,,,0,2023-01-01,1227,1,Master,2.0,0.26173482449940744,0.5700506288831106,0.6014995622189102,0.1624913934146969,,11.908679102362537,0.31033783428046474,High,0
CUST101482,Vidur Brahmbhatt,39.0,Other,Chennai,59682.17,1583,,,,,,0,2023-01-01,1227,2,PhD,3.0,-1.1254587523093624,0.1818158527401806,0.241662477557284,-0.6986020528898518,,10.996805350088989,-1.121933880572752,Low,0
CUST101483,Urvi Saha,54.0,Female,Pune,215554.08,1584,,,,,,0,2023-01-01,1227,0,PhD,3.0,1.3076617880220116,0.8627748941433372,0.8728123159794793,0.8117453033660751,,12.280971747515292,1.2592497464272565,Very High,0
CUST101484,Anahi Kar,46.0,Male,Rajkot,198861.03,1585,,,,,,0,2023-01-01,1227,1,Master,2.0,1.0470875586064703,0.7898478136572191,0.8052195354055219,0.649995159062666,,12.200366546668626,1.029775988669705,Very High,0
CUST101485,Vardaniya Aggarwal,24.0,Male,Delhi,20297.48,1586,,,,,,0,2023-01-01,1227,1,PhD,3.0,-1.7402436626474964,0.009755596672487016,0.08218768360750658,-1.0802266985265112,,9.918301285379178,-1.9069142218720447,Low,0
CUST101486,Onkar Mand,34.0,Male,Rajkot,242506.98,1587,,,,,,0,2023-01-01,1227,1,School,0.0,1.7283896447057308,0.9805242753309749,0.9819488401935574,1.0729100075031477,,12.398789896034739,1.6217660345864986,Very High,0
CUST101487,Hansh Barman,43.597030752916226,Other,Pune,131779.78109775498,1588,,,,,,0,2023-01-01,1227,2,PhD,3.0,-3.353316133961038e-05,0.49678934694182875,0.533597025577991,0.0,,11.78889507173629,0.05921574757014719,Medium,0
CUST101488,Himmat Kothari,21.0,Male,Mumbai,168509.52,1589,,,,,,0,2023-01-01,1227,1,Bachelor,1.0,0.5733082714271888,0.657250893822604,0.6823215056555199,0.3558990458702676,,12.034753460060102,0.6013032089079995,High,0
CUST101489,Seher Bassi,39.0,Female,Ahmedabad,47732.83,1590,,,,,,0,2023-01-01,1227,0,Bachelor,1.0,-1.311984885192467,0.12961266159560303,0.1932777236253416,-0.8143872131410042,,10.773395649814374,-1.34272891998427,Low,0
CUST101490,Mohanlal Sawhney,70.0,Other,Ahmedabad,70370.04,1591,,,,,,0,2023-01-01,1227,2,Master,2.0,-0.9586238426108064,0.22850804833746016,0.2849393413846242,-0.5950401205409954,,11.161537093876538,-0.9325845267685317,Low,0
CUST101491,Armaan Bhandari,43.597030752916226,Other,Ahmedabad,96273.71,1592,,,,,,0,2023-01-01,1227,2,Master,2.0,-0.5542741971425135,0.341673648810462,0.3898273685797864,-0.3440421087643643,,11.474960946473951,-0.49754808723030436,Medium,0
CUST101492,Saksham Dyal,43.597030752916226,Male,Chennai,237451.16,1593,,,,,,0,2023-01-01,1227,1,School,0.0,1.649469591116741,0.9584368681727069,0.9614770311543809,1.023920780575051,,12.37772145058782,1.554466257909323,Very High,0
CUST101493,Jayant Deo,64.0,Female,Delhi,116406.16,1594,,,,,,0,2023-01-01,1227,0,School,0.0,-0.24001181579237563,0.42962646759029854,0.4713468198044678,-0.14896531376997033,,11.66484932441518,-0.17721939884366653,Medium,0
CUST101494,Farhan Chakraborty,68.0,Male,Vadodara,140533.68,1595,,,,,,0,2023-01-01,1227,1,School,0.0,0.13661258368573442,0.5350325852842145,0.5690429367605523,0.0848223907947071,,11.853209570037961,0.19112380295618114,High,0
CUST101495,Yakshit Sagar,61.0,Male,Bangalore,178428.52,1596,,,,,,0,2023-01-01,1227,1,School,0.0,0.7281413176094476,0.700584120006064,0.7224850941257565,0.45201088171485654,,12.091948956291272,0.7430554317207446,High,0
CUST101496,Khushi Talwar,62.0,Male,Hyderabad,245895.62,1597,,,,,,0,2023-01-01,1227,1,School,0.0,1.7812854460581904,0.9953282579476015,0.9956699756340032,1.1057448105494636,,12.412666482684845,1.6667015429391843,Very High,0
CUST101497,Kaira Gole,40.0,Male,Surat,153325.11,1598,,,,,,0,2023-01-01,1227,1,Bachelor,1.0,0.33628352550720136,0.5909146227274945,0.6208374453265204,0.20876712518099097,,11.940322369991867,0.38069535413530703,High,0
CUST101498,Emir Chauhan,44.0,Male,Vadodara,205966.14,1599,,,,,,0,2023-01-01,1227,1,Master,2.0,1.157996503536406,0.8208879728152354,0.8339892414319121,0.7188413296421347,,12.23547192048481,1.1279431132250795,Very High,0
CUST101499,Aaina Ghose,21.0,Female,Delhi,156567.76,1600,,,,,,0,2023-01-01,1227,0,School,0.0,0.3869004604001246,0.6050808174934788,0.6339674443337806,0.24018733331703881,,11.961250553493917,0.4281931655642758,High,0
CUST101500,Azad Gandhi,36.0,Female,Surat,32948.8,1601,,,,,,0,2023-01-01,1227,0,Bachelor,1.0,-1.5427598019935458,0.06502553427500044,0.13341486478356,-0.9576395837914203,,10.402740470109501,-1.6338245570502083,Low,0
CUST101501,Shayak Trivedi,31.0,Female,Vadodara,119232.33,1602,,,,,,0,2023-01-01,1227,0,Master,2.0,-0.19589602688936986,0.44197318236425853,0.4827904258965061,-0.12158065935834599,,11.688837608622611,-0.13326621478699777,Medium,0
CUST101502,Kiara Balakrishnan,41.0,Other,Mumbai,89931.85,1603,,,,,,0,2023-01-01,1227,2,School,0.0,-0.6532690053148515,0.3139679069207718,0.3641481816480539,-0.4054926387844636,,11.40681855972187,-0.6013944433761287,Medium,0
CUST101503,Dhanuk Vig,50.0,Female,Hyderabad,129258.81,1604,,,,,,0,2023-01-01,1227,0,PhD,3.0,-0.0393852454713343,0.48577595740851065,0.5233892177631315,-0.024427377791751203,,11.76957968891019,0.020877184652583775,Medium,0
CUST101504,Charvi Sankar,31.0,Other,Pune,64530.86,1605,,,,,,0,2023-01-01,1227,2,PhD,3.0,-1.049771944900001,0.20299836916960698,0.26129558470314057,-0.6516198472903659,,11.07491433431737,-1.0351859572625155,Low,0
CUST101505,Reyansh Grewal,64.0,Male,Chennai,238965.57,1606,,,,,,0,2023-01-01,1227,1,Bachelor,1.0,1.6731091428325264,0.9650528850155835,0.9676091150353378,1.0385949135845687,,12.384078946653313,1.5746576827240202,Very High,0
CUST101506,Shaan Ramesh,49.0,Other,Surat,131779.78109775498,1607,,,,,,0,2023-01-01,1227,2,Master,2.0,-3.353316133961038e-05,0.49678934694182875,0.533597025577991,0.0,,11.78889507173629,0.05921574757014719,Medium,0
CUST101507,Kabir Mander,42.0,Female,Ahmedabad,67745.39,1608,,,,,,0,2023-01-01,1227,0,School,0.0,-0.9995939559954484,0.21704171583393986,0.27431172141502985,-0.6204721126722083,,11.123526453189456,-0.9784627966616678,Low,0
CUST101508,Krish Mahajan,29.0,Other,Pune,194304.13,1609,,,,,,0,2023-01-01,1227,2,PhD,3.0,0.9759555182649102,0.7699400428743369,0.7867679317862034,0.6058403022464339,,12.1771850374874,0.9664126943954817,Very High,0
CUST101509,Badal Tank,56.0,Female,Hyderabad,65887.88,1610,,,,,,0,2023-01-01,1227,0,School,0.0,-1.0285892107201189,0.20892679487738794,0.2667903717608965,-0.6384707714280992,,11.095724965736382,-1.0111665046826352,Low,0
CUST101510,Navya Gupta,43.597030752916226,Female,Ahmedabad,204738.22,1611,,,,,,0,2023-01-01,1227,0,Bachelor,1.0,1.138828987247655,0.8155235474603413,0.8290172005452932,0.7069431901653437,,12.22949235075663,1.1110312846736523,Very High,0
CUST101511,Divyansh Mani,42.0,Other,Hyderabad,184016.75,1612,,,,,,0,2023-01-01,1227,2,School,0.0,0.8153721547570518,0.7249974716095721,0.7451127148533531,0.5061589858001281,,12.122787499329748,0.8221545815506446,High,0
CUST101512,Rasha Chopra,34.0,Female,Vadodara,45990.09,1613,,,,,,0,2023-01-01,1227,0,PhD,3.0,-1.3391886096509478,0.12199913738963838,0.18622109572226464,-0.83127378848124,,10.736202961057632,-1.3758875105008495,Low,0
CUST101513,Amani Kannan,35.0,Male,Mumbai,94320.1,1614,,,,,,0,2023-01-01,1227,1,Bachelor,1.0,-0.5847695482214653,0.3331388949033879,0.38191689493613895,-0.362971944798677,,11.454460197569032,-0.5293739154555575,Medium,0
CUST101514,Riaan Anne,43.597030752916226,Female,Hyderabad,18064.418400000002,1615,,,,,,0,2023-01-01,1227,0,Master,2.0,-1.7751011815345443,0.0,0.07314566655628287,-1.1018643283208507,,9.801754804121726,-1.9585754655415233,Low,0
CUST101515,Oorja Verma,54.0,Male,Ahmedabad,118378.68,1616,,,,,,0,2023-01-01,1227,1,PhD,3.0,-0.20922128446306545,0.43824383378763676,0.47933386300734215,-0.12985224607764573,,11.681652365081744,-0.14651809825902004,Medium,0
CUST101516,Yakshit Vaidya,20.0,Other,Ahmedabad,151199.03,1617,,,,,,0,2023-01-01,1227,2,Master,2.0,0.3030959619597495,0.5816263975511532,0.6122286135718275,0.1881661117771738,,11.926358941140249,0.34943370624019193,High,0
CUST101517,Charvi Saran,43.597030752916226,Male,Mumbai,195004.55,1618,,,,,,0,2023-01-01,1227,1,Bachelor,1.0,0.9868888948358322,0.772999974145979,0.7896040423453649,0.6126271408453113,,12.180783298679323,0.976172934652416,Very High,0
CUST101518,Nirvaan Bhattacharyya,34.0,Other,Hyderabad,169154.87,1619,,,,,,0,2023-01-01,1227,2,Master,2.0,0.5833820194213133,0.660070240280664,0.6849346291376519,0.362152274347161,,12.038575876533118,0.6105803676056947,High,0
CUST101519,Yuvraj  Wagle,25.0,Other,Hyderabad,89573.59,1620,,,,,,0,2023-01-01,1227,2,Bachelor,1.0,-0.6588613520358171,0.31240277317619214,0.36269753065447113,-0.40896405992668394,,11.40282696499271,-0.6073077615606741,Medium,0
CUST101520,Anahita Bahri,63.0,Other,Mumbai,18787.77,1621,,,,,,0,2023-01-01,1227,2,Master,2.0,-1.7638098485686393,0.0031601127626744163,0.07607463076453845,-1.094855290087448,,9.841014629913637,-1.9416956043217388,Low,0
CUST101521,Shray Kulkarni,52.0,Female,Pune,119295.98,1622,,,,,,0,2023-01-01,1227,0,Bachelor,1.0,-0.1949024667129912,0.4422512507024555,0.48304815474075763,-0.1209639118685277,,11.689371293431982,-0.1322789583908585,Medium,0
CUST101522,Kabir Sathe,22.0,Other,Bangalore,31777.4,1623,,,,,,0,2023-01-01,1227,2,Bachelor,1.0,-1.5610450555773645,0.059908028361974425,0.128671682251648,-0.9689900631248564,,10.366542092693656,-1.6579918131631572,Low,0
CUST101523,Manikya Hegde,36.0,Other,Bangalore,225887.17,1624,,,,,,0,2023-01-01,1227,2,School,0.0,1.4689586729071253,0.9079171591039228,0.9146526198796626,0.9118695346240009,,12.327795332780267,1.399339445603267,Very High,0
CUST101524,Oorja Karnik,48.0,Male,Mumbai,131779.78109775498,1625,,,,,,0,2023-01-01,1227,1,PhD,3.0,-3.353316133961038e-05,0.49678934694182875,0.533597025577991,0.0,,11.78889507173629,0.05921574757014719,Medium,0
CUST101525,Hazel Sama,19.0,Female,Pune,199114.78,1626,,,,,,0,2023-01-01,1227,0,Bachelor,1.0,1.0510485310299755,0.7909563736072194,0.8062470089990619,0.6524539128025153,,12.201641743566592,1.0332949671502378,Very High,0
CUST101526,Jhanvi Bhatia,31.0,Male,Rajkot,104556.07,1627,,,,,,0,2023-01-01,1227,1,Master,2.0,-0.424988681629045,0.37785687083010533,0.42336394470664884,-0.2637887742824821,,11.557488325717257,-0.3641474139342935,Medium,0
CUST101527,Tanya Ramaswamy,22.0,Other,Bangalore,141657.34,1628,,,,,,0,2023-01-01,1227,2,Bachelor,1.0,0.1541526281129103,0.5399415290218198,0.5735928125363832,0.0957102852866046,,11.861173381040452,0.2079234777092757,High,0
CUST101528,Arnav D’Alia,51.0,Other,Chennai,89480.75,1629,,,,,,0,2023-01-01,1227,2,Bachelor,1.0,-0.6603105606261548,0.3119971822175398,0.3623216069168387,-0.4098636488811966,,11.401789972855825,-0.6088409903818909,Medium,0
CUST101529,Dishani Golla,54.0,Female,Delhi,69259.31,1630,,,,,,0,2023-01-01,1227,0,Master,2.0,-0.9759620530539982,0.22365559200932686,0.2804418212090474,-0.605802727600947,,11.145627293834355,-0.9519533373376485,Low,0
CUST101530,Adira Wable,65.0,Female,Bangalore,100042.07,1631,,,,,,0,2023-01-01,1227,0,Bachelor,1.0,-0.4954510639727003,0.3581365176702971,0.4050860499234401,-0.3075279442595438,,11.513356072245607,-0.43655371123222053,Medium,0
CUST101531,Riaan Trivedi,53.0,Female,Hyderabad,69132.21,1632,,,,,,0,2023-01-01,1227,0,Bachelor,1.0,-0.9779460514580474,0.22310032907476515,0.2799271733519483,-0.6070342846466015,,11.143790502115579,-0.9541740100675823,Low,0
CUST101532,Neysa Kant,43.597030752916226,Male,Vadodara,197465.34,1633,,,,,,0,2023-01-01,1227,1,School,0.0,1.0253011956438614,0.7837504499661219,0.7995681674458461,0.6364713836649512,,12.19332341841866,1.010403106722514,Very High,0
CUST101533,Mamooty Bhalla,43.597030752916226,Other,Mumbai,95269.37,1634,,,,,,0,2023-01-01,1227,2,Bachelor,1.0,-0.5699516869703884,0.3372859794501337,0.3857606382194479,-0.3537738318425129,,11.464474128392244,-0.5138917436237024,Medium,0
CUST101534,Mishti Srinivas,23.0,Male,Vadodara,226470.03,1635,,,,,,0,2023-01-01,1227,1,Bachelor,1.0,1.4780569680273783,0.9104635049264141,0.9170127115396849,0.9175172556281722,,12.330372312855198,1.4071992109862015,Very High,0
CUST101535,Zaina Bakshi,18.0,Female,Chennai,189570.69,1636,,,,,,0,2023-01-01,1227,0,Bachelor,1.0,0.9020677337986382,0.7492610201758958,0.7676014899867724,0.5599748311041604,,12.15252254330857,0.9002494529932273,Very High,0
CUST101536,Kabir Chhabra,20.0,Female,Rajkot,136000.82,1637,,,,,,0,2023-01-01,1227,0,PhD,3.0,0.06585580157889785,0.5152298382696003,0.5506886748759675,0.04090047364312912,,11.820423546981587,0.12305213893001204,High,0
CUST101537,Bhamini Tara,42.0,Female,Vadodara,182316.13,1638,,,,,,0,2023-01-01,1227,0,PhD,3.0,0.7888259126965143,0.7175679574335346,0.7382266374439113,0.4896805393565325,,12.113502922242354,0.7981393206924388,High,0
CUST101538,Kiaan Mangat,39.0,Other,Ahmedabad,32331.85,1639,,,,,,0,2023-01-01,1227,2,School,0.0,-1.5523902332711084,0.062330259157157314,0.13091673736076406,-0.9636176256428488,,10.383839020252072,-1.6465290509269215,Low,0
CUST101539,Heer Bhakta,46.0,Other,Mumbai,193050.12,1640,,,,,,0,2023-01-01,1227,2,Master,2.0,0.956380743767177,0.7644616378973915,0.781690248392962,0.593689359281672,,12.170710303281355,0.9489190159602826,Very High,0
CUST101540,Vaibhav Kala,64.0,Other,Pune,34690.53,1641,,,,,,0,2023-01-01,1227,2,Bachelor,1.0,-1.5155718433760414,0.07263464608471085,0.14046740303804783,-0.9407627950177944,,10.454250843920576,-1.5982345447895379,Low,0
CUST101541,Dharmajan Dass,43.597030752916226,Other,Delhi,118067.95,1642,,,,,,0,2023-01-01,1227,2,PhD,3.0,-0.2140717000735315,0.4368863447895537,0.4780756684468666,-0.13286311720900865,,11.679024054832054,-0.1513469883069576,Medium,0
CUST101542,Samiha Bhatia,43.597030752916226,Male,Chennai,131779.78109775498,1643,,,,,,0,2023-01-01,1227,1,Master,2.0,-3.353316133961038e-05,0.49678934694182875,0.533597025577991,0.0,,11.78889507173629,0.05921574757014719,Medium,0
CUST101543,Taimur Manne,51.0,Female,Bangalore,89865.9,1644,,,,,,0,2023-01-01,1227,0,Master,2.0,-0.6542984679013745,0.31367979055150075,0.36388113974265895,-0.40613167251507676,,11.406084965787977,-0.6024826042598698,Medium,0
CUST101544,Zain Varma,27.0,Other,Vadodara,116176.35,1645,,,,,,0,2023-01-01,1227,2,Master,2.0,-0.2435990909555115,0.42862249453765,0.47041628302995975,-0.1511920968121565,,11.662873181852747,-0.18080364708663405,Medium,0
CUST101545,Kartik Loyal,43.597030752916226,Female,Surat,82643.14,1646,,,,,,0,2023-01-01,1227,0,Master,2.0,-0.7670438991588976,0.28212565276050905,0.3346350503929981,-0.47611783275954317,,11.322299199344139,-0.722749444372043,Medium,0
CUST101546,Lavanya Krishnamurthy,46.0,Female,Mumbai,246964.98440000002,1647,,,,,,0,2023-01-01,1227,0,School,0.0,1.797977950093967,1.0,1.0,1.1161065985997558,,12.417005891146779,1.6808538121728709,Very High,0
CUST101547,Samarth Bava,32.0,Male,Pune,192393.21,1648,,,,,,0,2023-01-01,1227,1,Master,2.0,0.9461265471377196,0.7615917891614125,0.7790303166556918,0.5873241182206104,,12.16730172320583,0.9397450823710517,Very High,0
CUST101548,Gatik Raj,56.0,Other,Vadodara,18064.418400000002,1649,,,,,,0,2023-01-01,1227,2,School,0.0,-1.7751011815345443,0.0,0.07314566655628287,-1.1018643283208507,,9.801754804121726,-1.9585754655415233,Low,0
CUST101549,Dishani Choudhury,41.0,Other,Chennai,137410.07,1650,,,,,,0,2023-01-01,1227,2,PhD,3.0,0.08785383266392138,0.5213864416569419,0.5563949494048194,0.054555640964833625,,11.830732223210575,0.14426779170379167,High,0
CUST101550,Ritvik Bandi,36.0,Male,Bangalore,130915.05,1651,,,,,,0,2023-01-01,1227,1,PhD,3.0,-0.013531763829142014,0.4930115882719136,0.5300955935840757,-0.008378958898794002,,11.782311557063107,0.04608326843531283,Medium,0
CUST101551,Ira Wagle,26.0,Male,Surat,189905.22,1652,,,,,,0,2023-01-01,1227,1,Bachelor,1.0,0.9072896613053779,0.7507224844520479,0.7689560544842972,0.5632163163793988,,12.15428565034507,0.90493722781515,Very High,0
CUST101552,Alisha Borde,64.0,Other,Chennai,163196.63,1653,,,,,,0,2023-01-01,1227,2,Bachelor,1.0,0.4903754210661383,0.6340404225999161,0.6608087798215009,0.3044188954982183,,12.002717199347874,0.5246295270886391,High,0
CUST101553,Zain Bandi,61.0,Female,Ahmedabad,116843.74,1654,,,,,,0,2023-01-01,1227,0,PhD,3.0,-0.23318130421374542,0.4315381273456528,0.4731186499327878,-0.14472530801043051,,11.668601323977335,-0.17039892548508767,Medium,0
CUST101554,Lakshay Maharaj,38.0,Other,Ahmedabad,238057.9,1655,,,,,,0,2023-01-01,1227,2,Master,2.0,1.658940646912751,0.9610875387700002,0.963933816684014,1.0297998908966908,,12.380273401027335,1.5625592122809024,Very High,0
CUST101555,Inaaya  Dhar,33.0,Male,Mumbai,125477.12,1656,,,,,,0,2023-01-01,1227,1,Master,2.0,-0.09841645652254782,0.46925485365553865,0.5080765611564163,-0.061070705596481895,,11.73988667972505,-0.036942770062202535,Medium,0
CUST101556,Charvi Sridhar,70.0,Female,Surat,238445.7,1657,,,,,,0,2023-01-01,1227,0,Bachelor,1.0,1.664994105457915,0.9627817241832419,0.9655040797759344,1.0335575448880745,,12.38190108425128,1.567729489179516,Very High,0
CUST101557,Keya Rajagopal,18.0,Other,Rajkot,24120.99,1658,,,,,,0,2023-01-01,1227,2,PhD,3.0,-1.6805596521214021,0.026459399842637343,0.0976696759607513,-1.0431781487261134,,10.09087915158378,-1.8212338148633032,Low,0
CUST101558,Adah Sant,57.0,Male,Chennai,139658.37,1659,,,,,,0,2023-01-01,1227,1,School,0.0,0.12294921906694294,0.5312086104671317,0.5654986691303595,0.07634092582514093,,11.846961665434675,0.17801681382405374,High,0
CUST101559,Eshani Sundaram,37.0,Other,Bangalore,155492.9,1660,,,,,,0,2023-01-01,1227,2,PhD,3.0,0.3701221714577448,0.6003850667630065,0.6296151674204709,0.22977229471678512,,11.954361781536155,0.4124728436012151,High,0
CUST101560,Stuvan Bhardwaj,48.0,Male,Mumbai,113604.6,1661,,,,,,0,2023-01-01,1227,1,PhD,3.0,-0.28374344890683967,0.4173872667488292,0.46000286346666397,-0.17611150540509143,,11.64048807982884,-0.22102080117362255,Medium,0
CUST101561,Yuvraj  Seshadri,38.0,Male,Delhi,170244.02,1662,,,,,,0,2023-01-01,1227,1,Bachelor,1.0,0.6003833715988923,0.6648284198650691,0.6893447685047612,0.37270577833043894,,12.044993972482615,0.626219795081354,High,0
CUST101562,Anahi Mahajan,62.0,Female,Chennai,156248.82,1663,,,,,,0,2023-01-01,1227,0,Bachelor,1.0,0.3819218887951876,0.603687461393171,0.6326760061941801,0.23709690999570868,,11.959211415597984,0.4235309911396792,High,0
CUST101563,Neelofar Deo,19.0,Male,Bangalore,29288.77,1664,,,,,,0,2023-01-01,1227,1,PhD,3.0,-1.5998919316455724,0.04903592767874587,0.1185948286197612,-0.9931040663548109,,10.284993587281559,-1.7099958075321509,Low,0
CUST101564,Myra Chatterjee,34.0,Female,Mumbai,229406.65,1665,,,,,,0,2023-01-01,1227,0,Bachelor,1.0,1.5238968531044772,0.923292743627379,0.9289035470244582,0.9459721340814373,,12.343255830985372,1.4467320249778872,Very High,0
CUST101565,Zeeshan Kashyap,49.0,Male,Bangalore,67007.86,1666,,,,,,0,2023-01-01,1227,1,PhD,3.0,-1.0111066101491737,0.21381966176527492,0.27132534663889785,-0.6276185349214732,,11.112580128436294,-0.9914241296105942,Low,0
CUST101566,Kashvi Ben,52.0,Male,Hyderabad,158526.58,1667,,,,,,0,2023-01-01,1227,1,School,0.0,0.41747713824292415,0.6136383323752899,0.6418990140854963,0.2591676525315862,,11.973683863471278,0.4567812917118919,High,0
CUST101567,Zaina Sachar,56.0,Male,Surat,198401.88,1668,,,,,,0,2023-01-01,1227,1,PhD,3.0,1.0399203448596628,0.7878419208452284,0.8033603649603048,0.6455461471231517,,12.198054989856583,1.0234060469321753,Very High,0
CUST101568,Alia Sehgal,40.0,Male,Delhi,140836.08,1669,,,,,,0,2023-01-01,1227,1,Bachelor,1.0,0.14133297013250468,0.5363536829349734,0.5702674018430606,0.08775254697571357,,11.855359040307684,0.1956478205083736,High,0
CUST101569,Tushar Gulati,52.0,Male,Rajkot,229003.64,1670,,,,,,0,2023-01-01,1227,1,PhD,3.0,1.5176059703600564,0.9215321101477747,0.9272716962542809,0.9420671002107118,,12.34149754433984,1.4413132813725433,Very High,0
CUST101570,Hiran Kohli,44.0,Male,Ahmedabad,213688.26,1671,,,,,,0,2023-01-01,1227,1,Master,2.0,1.2785368163285165,0.8546236692136444,0.8652573178305191,0.7936661234532262,,12.27227818267415,1.233799194372413,Very High,0
CUST101571,Yuvraj  Srivastava,24.0,Female,Mumbai,85844.61,1672,,,,,,0,2023-01-01,1227,0,Master,2.0,-0.7170697735049892,0.29611194408317887,0.34759830511422085,-0.4450966452304197,,11.360305729316341,-0.6691690947662323,Medium,0
CUST101572,Misha Ray,58.0,Other,Bangalore,168989.85,1673,,,,,,0,2023-01-01,1227,2,School,0.0,0.580806099542193,0.6593493158946578,0.6842664372463969,0.3605532850184915,,12.037599850427645,0.6082088782846071,High,0
CUST101573,Kashvi Sarraf,70.0,Male,Bangalore,19736.23,1674,,,,,,0,2023-01-01,1227,1,Master,2.0,-1.7490046312098306,0.007303658654998671,0.0799150942306621,-1.0856650257639116,,9.890261978926317,-1.9197761901086894,Low,0
CUST101574,Miraya Chhabra,56.0,Other,Vadodara,210395.85,1675,,,,,,0,2023-01-01,1227,2,School,0.0,1.2271431405969981,0.8402400874797312,0.8519258327699998,0.7617637573424203,,12.256750788250729,1.1887703833780021,Very High,0
