Customer_ID,Name,Age,Gender,City,Income
CUST101007,Jayant Rama,26.0,Male,Vadodara,216867.83
CUST101008,Rati Buch,48.0,Female,Pune,59864.9
CUST101009,Zain Loyal,67.0,Female,Rajkot,227067.6
CUST101010,Seher Bhatnagar,49.0,,Vadodara,84285.38
CUST101011,Mehul Raja,21.0,,Chennai,
CUST101012,Shamik Wadhwa,64.0,Male,Chennai,
CUST101013,Zain Swaminathan,61.0,Male,Bangalore,150454.79
CUST101014,Miraya Sankaran,22.0,Female,Surat,131275.37
CUST101015,Gokul Tiwari,46.0,Other,Chennai,95804.14
CUST101016,Alia Mahal,50.0,Other,Hyderabad,215561.64
CUST101017,Akarsh Gaba,26.0,Female,Delhi,202053.58
CUST101018,Alisha Vig,57.0,Other,Chennai,45337.69
CUST101019,Anika Dubey,,Female,Chennai,86358.19
CUST101020,Yuvraj  Gola,53.0,Female,Delhi,174078.05
CUST101021,Uthkarsh Bal,70.0,Male,Surat,160127.29
CUST101022,Samar Kannan,53.0,Female,Ahmedabad,195972.3
CUST101023,Misha Kapadia,35.0,Other,Surat,181005.16
CUST101024,Vihaan Roy,69.0,Male,Hyderabad,158269.12
CUST101025,Adira Sandhu,70.0,Male,Surat,219654.33
CUST101026,Kanav Chada,28.0,Other,Surat,51259.5
CUST101027,Advik Varughese,39.0,Male,Bangalore,195766.54
CUST101028,Jivin Sethi,33.0,Other,Mumbai,102522.54
CUST101029,Tara Bhatia,41.0,Other,Vadodara,47428.67
CUST101030,Neelofar Master,44.0,Other,Delhi,236778.96
CUST101031,Purab Bhakta,27.0,Other,Surat,94501.35
CUST101032,Purab Ram,67.0,Female,Rajkot,227090.12
CUST101033,Adira Hans,58.0,Female,Pune,220283.4
CUST101034,Zoya Bava,40.0,Other,Rajkot,179569.34
CUST101035,Vardaniya Joshi,59.0,Other,Chennai,178905.68
CUST101036,Suhana Bal,67.0,Male,Delhi,106648.48
CUST101037,Yuvraj  Bhandari,51.0,Male,Mumbai,137513.93
CUST101038,Prisha Contractor,19.0,Other,Vadodara,210573.81
CUST101039,Samar Suri,64.0,Male,Delhi,76042.77
CUST101040,Ryan Sarna,40.0,Other,Chennai,85020.86
CUST101041,Badal Khosla,47.0,Other,Hyderabad,182942.07
CUST101042,Myra Chanda,56.0,Female,Hyderabad,173021.94
CUST101043,Stuvan Hans,51.0,Other,Delhi,121762.75
CUST101044,Indrajit Kapoor,63.0,Male,Bangalore,223799.68
CUST101045,Taimur Kurian,31.0,Other,Hyderabad,146357.59
CUST101046,Umang Dugar,,Female,Chennai,186953.49
CUST101047,Mannat Khatri,70.0,Male,Chennai,45405.52
CUST101048,Divyansh Mannan,51.0,Female,Rajkot,236856.35
CUST101049,Adira Tandon,,Male,Hyderabad,83053.79
CUST101050,Zoya Rattan,27.0,Female,Chennai,21574.78
CUST101051,Inaaya  Ray,,Female,Vadodara,58023.13
CUST101052,Alia Sankar,18.0,Male,Bangalore,128076.46
CUST101053,Ela Singhal,54.0,Female,Hyderabad,46210.26
CUST101054,Ehsaan Krish,50.0,Other,Delhi,
CUST101055,Chirag Dhar,,Male,Delhi,142133.7
CUST101056,Shlok Gaba,65.0,Male,Hyderabad,163075.66
CUST101057,Amani Kamdar,53.0,Male,Hyderabad,142331.07
CUST101058,Prisha Sahni,54.0,Female,Ahmedabad,43266.55
CUST101059,Ryan Borde,29.0,Male,Hyderabad,119393.93
CUST101060,Hrishita Hora,56.0,Male,Ahmedabad,94889.79
CUST101061,Sara Cheema,44.0,Female,Surat,41941.49
CUST101062,Neysa Borra,52.0,Male,Surat,51243.43
CUST101063,Anvi Sachdeva,61.0,Female,Ahmedabad,85035.72
CUST101064,Indrajit Kashyap,38.0,Female,Surat,27191.36
CUST101065,Hazel Dora,,Female,Pune,105486.44
CUST101066,Kartik Bera,35.0,Other,Chennai,21793.01
CUST101067,Damini Gara,19.0,Other,Vadodara,194299.9
CUST101068,Emir Raj,,Male,Pune,62812.37
CUST101069,Biju Krish,41.0,Male,Bangalore,240917.75
CUST101070,Farhan Kalla,46.0,,Hyderabad,82973.62
CUST101071,Ishaan Banerjee,18.0,Female,Mumbai,212279.61
CUST101072,Dharmajan Sekhon,40.0,Other,Rajkot,
CUST101073,Gatik Batta,22.0,Other,Rajkot,185392.34
CUST101074,Saira Walla,45.0,Female,Delhi,164264.92
CUST101075,Kashvi Garg,35.0,Female,Chennai,240363.28
CUST101076,Advika Devi,19.0,Male,Ahmedabad,226839.57
CUST101077,Abram Vig,44.0,Other,Bangalore,141460.89
CUST101078,Vritika Srivastava,52.0,Other,Surat,97953.76
CUST101079,Divij Bal,,Male,Ahmedabad,44319.51
CUST101080,Keya Chana,30.0,Male,Delhi,
CUST101081,Ranbir Bobal,58.0,Male,Chennai,242314.68
CUST101082,Stuvan D’Alia,35.0,Other,Ahmedabad,61080.4
CUST101083,Vidur Talwar,25.0,Female,Vadodara,
CUST101084,Vritika Chanda,,Male,Surat,
CUST101085,Hazel Madan,32.0,Female,Ahmedabad,248108.57
CUST101086,Veer Bora,57.0,Female,Bangalore,165627.08
CUST101087,Ritvik Suri,38.0,Female,Pune,124647.88
CUST101088,Shayak Arora,51.0,Male,Bangalore,140116.42
CUST101089,Oorja Bhandari,18.0,Male,Ahmedabad,247712.19
CUST101090,Akarsh Saran,62.0,Male,Delhi,88039.38
CUST101091,Vedika Kakar,19.0,Male,Delhi,212519.28
CUST101092,Umang Date,24.0,Female,Delhi,137123.64
CUST101093,Sumer Gole,,Male,Hyderabad,44334.2
CUST101094,Diya Sarraf,20.0,Other,Rajkot,29570.52
CUST101095,Yasmin Choudhry,21.0,Female,Ahmedabad,146425.64
CUST101096,Neysa Thakkar,42.0,Female,Hyderabad,
CUST101097,Mohanlal Maharaj,18.0,Female,Hyderabad,38800.31
CUST101098,Sumer Tiwari,47.0,Male,Ahmedabad,154866.15
CUST101099,Zain Thakur,55.0,Male,Mumbai,98516.94
CUST101100,Neelofar Kari,,Male,Ahmedabad,29215.43
CUST101101,Riya Loyal,55.0,Other,Mumbai,152161.49
CUST101102,Ishita Varty,67.0,Female,Mumbai,101675.05
CUST101103,Lakshit Chanda,,Male,Pune,207508.19
CUST101104,Zeeshan Raj,21.0,Male,Vadodara,199536.99
CUST101105,Hrishita Ramakrishnan,30.0,Female,Delhi,
CUST101106,Kiara Sinha,,Female,Chennai,220884.79
CUST101107,Mannat Behl,49.0,Other,Vadodara,124636.14
CUST101108,Akarsh Karan,33.0,Female,Bangalore,63249.34
CUST101109,Dhanuk Kibe,70.0,Male,Pune,42069.48
CUST101110,Vidur Ganguly,46.0,Female,Ahmedabad,61793.87
CUST101111,Mannat Khatri,29.0,Other,Pune,72801.6
CUST101112,Rhea Chakrabarti,19.0,Male,,47252.23
CUST101113,Lakshit Bath,39.0,Male,Delhi,170313.55
CUST101114,Diya Aggarwal,,Other,Rajkot,222439.93
CUST101115,Aaina Master,68.0,Female,Delhi,155894.05
CUST101116,Manjari Mandal,,Other,Rajkot,92004.94
CUST101117,Aradhya Balay,58.0,Other,Chennai,64170.83
CUST101118,Charvi Chand,68.0,Other,Pune,106207.22
CUST101119,Prisha Ramaswamy,41.0,Male,Delhi,138486.78
CUST101120,Rati Bhatt,63.0,Other,Hyderabad,167688.26
CUST101121,Rati Balay,32.0,Male,Mumbai,114880.37
CUST101122,Tejas Behl,54.0,Female,Surat,46567.62
CUST101123,Devansh Comar,36.0,Male,Chennai,135381.59
CUST101124,Mehul Sha,45.0,Female,Chennai,89499.8
CUST101125,Jayesh Manda,19.0,Female,Delhi,226846.82
CUST101126,Aradhya Chander,50.0,Male,Vadodara,38126.14
CUST101127,Shamik Khatri,41.0,Female,Delhi,73755.56
CUST101128,Biju Bora,,Other,Mumbai,17005.46
CUST101129,Darshit Ramesh,36.0,Female,Hyderabad,193084.43
CUST101130,Indrajit Hari,48.0,Male,Vadodara,68327.68
CUST101131,Shayak Ranganathan,48.0,Other,Chennai,95055.0
CUST101132,Vidur Ratta,38.0,Other,Chennai,120743.4
CUST101133,Uthkarsh Sarma,19.0,Male,Ahmedabad,132453.05
CUST101134,Hansh Vaidya,39.0,Other,Pune,
CUST101135,Inaaya  Goel,,Male,Delhi,
CUST101136,Nitya Raja,,Female,Bangalore,29971.67
CUST101137,Aarna Korpal,30.0,Other,Mumbai,36911.75
CUST101138,Rohan Rout,61.0,Other,Ahmedabad,58872.64
CUST101139,Shray Anne,42.0,Female,Surat,121845.97
CUST101140,Jivika Seth,51.0,Female,Surat,45347.35
CUST101141,Indrajit Sahni,48.0,Male,Vadodara,87792.94
CUST101142,Sahil Bava,,Female,Pune,183441.43
CUST101143,Urvi Balakrishnan,35.0,Female,Bangalore,157139.42
CUST101144,Ryan Rana,51.0,Female,Hyderabad,24184.93
CUST101145,Amani Srivastava,36.0,Other,Bangalore,159061.47
CUST101146,Sana Ben,44.0,Other,Chennai,105396.27
CUST101147,Nitya Shukla,,Other,Vadodara,223102.33
CUST101148,Jayesh Sibal,35.0,Male,Vadodara,228553.07
CUST101149,Shray Sanghvi,66.0,Female,Surat,133532.79
CUST101150,Bhamini Thaker,44.0,Male,Chennai,21278.7
CUST101151,Dhruv Sawhney,42.0,Male,Ahmedabad,73892.35
CUST101152,Pranay Banik,38.0,Male,Vadodara,182691.66
CUST101153,Sara Venkataraman,26.0,Male,Ahmedabad,157642.31
CUST101154,Nakul Talwar,36.0,Female,Ahmedabad,174185.04
CUST101155,Miraan Tripathi,46.0,Other,,140090.22
CUST101156,Tanya Dalal,62.0,Other,Surat,106795.32
CUST101157,Neelofar Gole,46.0,Male,Vadodara,233272.83
CUST101158,Heer Gala,33.0,Female,Ahmedabad,94222.41
CUST101159,Nayantara Gala,61.0,Male,Rajkot,185142.7
CUST101160,Gatik Salvi,44.0,Female,Vadodara,161798.24
CUST101161,Damini Dass,43.0,Male,Delhi,55801.07
CUST101162,Lagan Salvi,59.0,Female,Surat,169621.0
CUST101163,Manjari Upadhyay,,Male,Bangalore,
CUST101164,Nayantara Wason,49.0,Other,Surat,155968.78
CUST101165,Aradhya Saha,61.0,Other,Delhi,244835.06
CUST101166,Bhavin Chaudhuri,22.0,,Vadodara,133303.71
CUST101167,Piya Krish,32.0,Male,Bangalore,
CUST101168,Dishani Sami,23.0,Female,Rajkot,103300.77
CUST101169,Jayant Basak,,Female,Delhi,46552.75
CUST101170,Riaan Gokhale,59.0,Female,Mumbai,191379.46
CUST101171,Aaryahi Bath,64.0,Male,Vadodara,203341.17
CUST101172,Adah Mangat,56.0,Male,Ahmedabad,30184.97
CUST101173,Oorja Chandran,22.0,Male,Rajkot,
CUST101174,Prerak Sami,53.0,Male,Chennai,88193.8
CUST101175,Faiyaz Lad,33.0,Male,Hyderabad,120343.73
CUST101176,Miraan Walla,35.0,Female,Rajkot,125617.67
CUST101177,Madhup Cheema,,Male,Chennai,19655.6
CUST101178,Zain Acharya,45.0,Female,Rajkot,144920.25
CUST101179,Hansh Chanda,34.0,Female,Pune,157415.96
CUST101180,Vihaan Yohannan,39.0,Male,Vadodara,15982.43
CUST101181,Jivika Maharaj,64.0,Female,Delhi,105248.79
CUST101182,Saanvi Swamy,,Male,Surat,
CUST101183,Riya Mallick,28.0,Female,Delhi,134757.97
CUST101184,Anahi Chana,58.0,Other,Bangalore,187881.09
CUST101185,Kaira Bahl,48.0,Female,Ahmedabad,178905.78
CUST101186,Vidur Swaminathan,,Other,Vadodara,156505.09
CUST101187,Lagan Kadakia,18.0,Other,Bangalore,
CUST101188,Hansh Malhotra,23.0,Female,Bangalore,74424.74
CUST101189,Hazel Khalsa,50.0,Female,Bangalore,191828.63
CUST101190,Damini Balan,,Female,Mumbai,190951.57
CUST101191,Rania Iyer,62.0,Female,Ahmedabad,37764.61
CUST101192,Devansh Kar,51.0,Other,Rajkot,103043.08
CUST101193,Aarush Bhatnagar,30.0,Male,Vadodara,58624.94
CUST101194,Hiran Sethi,65.0,Male,Bangalore,
CUST101195,Farhan Kar,24.0,Male,Mumbai,30101.67
CUST101196,Eshani Ramanathan,55.0,Other,Ahmedabad,29348.27
CUST101197,Raghav Bhandari,,Male,Pune,201069.84
CUST101198,Nitara Keer,56.0,Female,Chennai,
CUST101199,Indrans Baria,45.0,Female,Vadodara,236132.9
CUST101200,Zeeshan Kala,,Female,Surat,15724.9
CUST101201,Samaira Wali,64.0,Male,Mumbai,238499.56
CUST101202,Sumer Khare,41.0,Other,Pune,112084.75
CUST101203,Ranbir Ranganathan,18.0,Other,Delhi,174313.41
CUST101204,Kiara Dave,56.0,Other,Delhi,115560.33
CUST101205,Shaan Balan,60.0,Female,Rajkot,
CUST101206,Alia Savant,68.0,Female,Mumbai,210603.22
CUST101207,Shaan Garde,47.0,Male,Pune,71611.88
CUST101208,Kartik Apte,28.0,Other,Delhi,227122.4
CUST101209,Anahita Shukla,32.0,Other,Rajkot,231843.0
CUST101210,Tejas Madan,23.0,Other,Hyderabad,30196.75
CUST101211,Khushi Wali,42.0,Other,Bangalore,204985.16
CUST101212,Advik Chahal,34.0,Male,Hyderabad,235244.5
CUST101213,Tejas Hayer,54.0,Female,Hyderabad,188175.7
CUST101214,Kanav Sandal,,Female,Delhi,196251.01
CUST101215,Krish Krishnan,,Male,Pune,215305.08
CUST101216,Nirvi Babu,27.0,Female,Rajkot,156344.37
CUST101217,Anya Bobal,65.0,Female,Surat,
CUST101218,Samaira Grover,48.0,Other,Ahmedabad,245568.56
CUST101219,Mahika Dhaliwal,27.0,Male,Ahmedabad,231942.1
CUST101220,Manikya Mandal,49.0,Other,Rajkot,247899.86
CUST101221,Dhanush Brar,43.0,Female,Bangalore,106899.83
CUST101222,Nirvi Karnik,64.0,Male,Pune,107536.53
CUST101223,Tiya Balakrishnan,,Male,Mumbai,122520.14
CUST101224,Tiya Edwin,54.0,Female,Rajkot,64295.09
CUST101225,Sumer Dewan,65.0,Other,Rajkot,103490.61
CUST101226,Inaaya  Shukla,61.0,Male,Chennai,57213.73
CUST101227,Zain Chopra,25.0,Other,Rajkot,162338.55
CUST101228,Akarsh Bumb,33.0,Female,Hyderabad,239320.51
CUST101229,Vritika Rana,67.0,Other,Chennai,101320.92
CUST101230,Samar Dutt,25.0,Other,Pune,
CUST101231,Indranil Lad,,Other,Hyderabad,57557.7
CUST101232,Aniruddh Barman,59.0,Male,Surat,182735.51
CUST101233,Veer Banerjee,29.0,Male,Pune,199116.52
CUST101234,Samiha Chakraborty,49.0,Other,Surat,192074.43
CUST101235,Tara Bora,60.0,Other,Ahmedabad,145359.62
CUST101236,Arhaan Bhavsar,25.0,Male,Surat,147186.61
CUST101237,Anvi Kakar,23.0,Female,Rajkot,114417.06
CUST101238,Mehul Ganguly,33.0,Other,Mumbai,169902.03
CUST101239,Tarini Madan,,Female,Delhi,157450.45
CUST101240,Kaira Sanghvi,31.0,Male,Vadodara,48291.82
CUST101241,Anahita Bakshi,,Other,Rajkot,186339.54
CUST101242,Kimaya Saxena,22.0,Female,Rajkot,109013.95
CUST101243,Sara Bandi,34.0,Male,Surat,162948.53
CUST101244,Hrishita Kamdar,58.0,Other,Pune,157162.0
CUST101245,Divyansh Dey,70.0,Female,Hyderabad,73161.96
CUST101246,Saira Ganguly,25.0,Other,Delhi,165441.71
CUST101247,Anya Raju,39.0,Male,Surat,103631.66
CUST101248,Myra Sibal,42.0,Male,Mumbai,153374.36
CUST101249,Indrans Kala,24.0,Other,Pune,78697.68
CUST101250,Reyansh Thaman,21.0,Female,Pune,144642.85
CUST101251,Zoya Varkey,,Male,Rajkot,169527.29
CUST101252,Anaya Sankar,,Male,Delhi,181263.07
CUST101253,Taran Sathe,,Female,Delhi,202640.19
CUST101254,Dharmajan Suri,36.0,Other,Vadodara,86719.05
CUST101255,Tarini Chakraborty,37.0,Male,Surat,186538.96
CUST101256,Pihu Kant,,Other,Chennai,204961.53
CUST101257,Dharmajan Agarwal,45.0,Male,Pune,176003.64
CUST101258,Farhan Saraf,62.0,Other,Ahmedabad,182827.62
CUST101259,Amani Chaudhari,65.0,Other,Pune,175758.35
CUST101260,Adira Khanna,56.0,Other,Pune,227392.68
CUST101261,Mahika Banik,22.0,Other,Ahmedabad,114339.73
CUST101262,Indrans Handa,28.0,Female,Vadodara,210455.71
CUST101263,Nehmat Sehgal,36.0,Female,Hyderabad,107501.05
CUST101264,Aarav Chakraborty,59.0,Male,Hyderabad,214362.67
CUST101265,Onkar Shukla,40.0,Female,Surat,16211.29
CUST101266,Mahika Rajagopal,43.0,,Surat,139337.69
CUST101267,Saira Savant,44.0,Male,Mumbai,68132.38
CUST101268,Heer Vala,41.0,Male,Mumbai,40543.32
CUST101269,Neelofar Batta,60.0,Female,Ahmedabad,99420.64
CUST101270,Bhavin Vohra,25.0,Male,Delhi,226734.49
CUST101271,Badal Devan,60.0,Other,Surat,113957.4
CUST101272,Damini Sathe,49.0,Female,Bangalore,45883.15
CUST101273,Kiaan D’Alia,68.0,Female,Vadodara,27229.36
CUST101274,Riya Mahajan,,Female,Mumbai,129193.37
CUST101275,Pari Garg,,Other,Mumbai,195180.99
CUST101276,Krish Baral,62.0,Female,Surat,179769.06
CUST101277,Divit Kade,57.0,Other,Rajkot,68905.29
CUST101278,Neelofar Kaul,43.0,Male,Bangalore,19150.42
CUST101279,Ayesha Cherian,23.0,Other,Vadodara,67117.18
CUST101280,Sahil Chowdhury,48.0,Other,Surat,78272.83
CUST101281,Tushar Doctor,40.0,Male,Ahmedabad,27250.7
CUST101282,Trisha Mannan,31.0,Other,Rajkot,74281.82
CUST101283,Vanya Kumer,41.0,Male,Pune,196058.96
CUST101284,Faiyaz Ghose,39.0,Female,Hyderabad,139282.58
CUST101285,Vivaan Dhillon,33.0,Female,Surat,
CUST101286,Misha Choudhury,25.0,Other,Vadodara,180595.11
CUST101287,Kismat Kar,22.0,Female,Vadodara,140386.03
CUST101288,Neysa Dugar,20.0,Other,Pune,244154.65
CUST101289,Jayan Kuruvilla,46.0,Male,Pune,233863.1
CUST101290,Charvi Tailor,68.0,Female,Rajkot,
CUST101291,Taimur Korpal,21.0,Female,Pune,219510.09
CUST101292,Stuvan Srivastava,28.0,Female,Bangalore,109199.51
CUST101293,Lagan Dara,31.0,Female,Ahmedabad,221601.43
CUST101294,Yakshit Bhatt,47.0,Other,Vadodara,84645.47
CUST101295,Chirag Dua,53.0,Male,Mumbai,24186.31
CUST101296,Hridaan Ratti,35.0,Male,Vadodara,247541.02
CUST101297,Kabir Bath,52.0,Other,Delhi,91272.04
CUST101298,Yuvraj  Badami,34.0,Other,Ahmedabad,162099.5
CUST101299,Lagan Golla,70.0,Female,Ahmedabad,
CUST101300,Divyansh Deshpande,24.0,Female,Hyderabad,144456.28
CUST101301,Saanvi Behl,32.0,Other,Bangalore,51575.75
CUST101302,Shray Kalla,64.0,Female,Rajkot,122956.68
CUST101303,Ranbir Setty,,Other,Mumbai,19946.12
CUST101304,Ryan Vyas,29.0,Male,Surat,115202.83
CUST101305,Trisha Bhattacharyya,59.0,Other,Ahmedabad,156773.98
CUST101306,Purab Virk,42.0,Male,Ahmedabad,46062.08
CUST101307,Bhamini Khanna,35.0,Other,Ahmedabad,240040.16
CUST101308,Ojas Gade,52.0,Male,Chennai,193522.86
CUST101309,Gokul Kari,70.0,Female,Ahmedabad,142728.71
CUST101310,Ivana Karpe,58.0,Male,Mumbai,39103.03
CUST101311,Damini Dasgupta,27.0,Male,Bangalore,49633.48
CUST101312,Ivan Hegde,32.0,Other,Surat,130577.84
CUST101313,Lakshay Sarraf,32.0,Female,Hyderabad,93425.33
CUST101314,Suhana Agate,23.0,Male,Delhi,155908.7
CUST101315,Saira Gour,27.0,Female,Surat,78706.92
CUST101316,Vivaan Tak,60.0,Other,Ahmedabad,217502.78
CUST101317,Shaan Grewal,67.0,Female,Chennai,206442.69
CUST101318,Sara Wason,54.0,Female,Delhi,248771.35
CUST101319,Kaira Sankar,67.0,Female,Bangalore,156409.63
CUST101320,Tiya Mangat,26.0,Other,Pune,130761.33
CUST101321,Kimaya Borah,70.0,Other,Pune,150800.96
CUST101322,Bhamini Barad,62.0,Male,Ahmedabad,100163.63
CUST101323,Saksham Sarin,26.0,Female,Rajkot,84253.86
CUST101324,Baiju Bir,53.0,Male,Rajkot,42550.42
CUST101325,Aayush Rajagopal,42.0,Female,Surat,170745.62
CUST101326,Indranil Tak,,Male,Rajkot,33563.42
CUST101327,Hridaan Bhattacharyya,,Female,Rajkot,125394.71
CUST101328,Rasha Gour,65.0,Female,Delhi,119333.8
CUST101329,Nishith Dhawan,36.0,Other,Rajkot,133274.42
CUST101330,Pihu Bala,43.0,Female,Mumbai,231000.3
CUST101331,Nakul Raju,37.0,Male,Surat,137552.75
CUST101332,Advik Badal,65.0,Male,Rajkot,208288.67
CUST101333,Kiaan Rau,56.0,Female,Bangalore,209404.61
CUST101334,Bhavin Bhardwaj,21.0,Male,Surat,
CUST101335,Shalv Kar,67.0,Other,Surat,
CUST101336,Piya Agarwal,18.0,Male,Ahmedabad,71478.76
CUST101337,Nirvi Thaker,,Female,Delhi,36904.57
CUST101338,Jivin Rajan,18.0,Female,Delhi,191682.93
CUST101339,Hazel Rana,26.0,Other,Pune,204761.17
CUST101340,Lakshit Sunder,,Female,Ahmedabad,83178.05
CUST101341,Myra Koshy,61.0,Other,Vadodara,222834.49
CUST101342,Oorja Tella,67.0,Other,Hyderabad,168077.81
CUST101343,Myra Savant,46.0,Female,Bangalore,24403.03
CUST101344,Bhavin Chahal,33.0,Other,Rajkot,148221.7
CUST101345,Vidur Sekhon,24.0,Female,Surat,132244.38
CUST101346,Shayak D’Alia,38.0,Male,Hyderabad,100382.14
CUST101347,Ishita Jha,22.0,Female,Chennai,244943.68
CUST101348,Nayantara Bhalla,59.0,Other,Delhi,216865.77
CUST101349,Zaina Warrior,,Male,Pune,213536.38
CUST101350,Dishani Chowdhury,41.0,Other,Ahmedabad,160844.23
CUST101351,Saanvi Dass,65.0,Other,Surat,83305.24
CUST101352,Dharmajan Kibe,54.0,Male,Chennai,172250.38
CUST101353,Rati Sastry,47.0,Female,Rajkot,186967.86
CUST101354,Kabir Hayer,67.0,Female,Delhi,249162.98
CUST101355,Dhruv Kar,31.0,Female,Rajkot,237905.41
CUST101356,Adah Chowdhury,58.0,Male,Bangalore,29664.06
CUST101357,Ritvik Sathe,68.0,Male,Ahmedabad,238871.58
CUST101358,Saksham Karpe,35.0,Male,Mumbai,110191.09
CUST101359,Mishti Mander,63.0,Other,Mumbai,58258.4
CUST101360,Uthkarsh Balan,23.0,Female,Delhi,236356.29
CUST101361,Priyansh Tank,48.0,Male,Bangalore,
CUST101362,Eshani Magar,42.0,Other,Hyderabad,159880.41
CUST101363,Biju Goda,60.0,,Chennai,218110.82
CUST101364,Myra Saha,68.0,Other,Chennai,236681.08
CUST101365,Pihu Zachariah,58.0,Other,Vadodara,190241.27
CUST101366,Shamik Shankar,44.0,Other,Delhi,64294.32
CUST101367,Lakshit Acharya,,Female,Ahmedabad,85956.95
CUST101368,Aaryahi Chawla,50.0,Other,Bangalore,111440.9
CUST101369,Devansh Ramanathan,52.0,Female,Rajkot,122823.54
CUST101370,Gokul Bhatti,29.0,Other,Mumbai,213596.53
CUST101371,Aaina Ramachandran,58.0,Male,Surat,36064.92
CUST101372,Kismat Suri,57.0,Other,Pune,38429.99
CUST101373,Hansh Sridhar,,Other,Bangalore,64789.71
CUST101374,Ritvik Bedi,53.0,Female,Delhi,242389.78
CUST101375,Divij Zachariah,44.0,Other,Pune,81647.04
CUST101376,Kiaan Sunder,37.0,Male,Bangalore,22678.53
CUST101377,Jayan Grover,27.0,Other,Hyderabad,89605.68
CUST101378,Lavanya Dass,54.0,Female,Bangalore,
CUST101379,Suhana Sangha,45.0,Female,Rajkot,109732.97
CUST101380,Farhan Bedi,51.0,Male,Rajkot,
CUST101381,Nirvi Lata,68.0,Other,Pune,52377.49
CUST101382,Shaan Mall,31.0,Female,Hyderabad,
CUST101383,Hunar Konda,63.0,Male,Ahmedabad,189449.81
CUST101384,Manjari Dugal,47.0,Other,Mumbai,60549.79
CUST101385,Prisha Srivastava,64.0,Other,Surat,234719.33
CUST101386,Vardaniya Saini,,Male,Hyderabad,43830.82
CUST101387,Bhamini Yadav,36.0,Male,Delhi,229489.0
CUST101388,Parinaaz Garde,43.0,Male,Chennai,240416.04
CUST101389,Dhanuk Khare,31.0,Female,Chennai,205009.03
CUST101390,Anahi Mane,37.0,Other,Hyderabad,215880.1
CUST101391,Drishya Khare,39.0,Other,Ahmedabad,52221.24
CUST101392,Dharmajan Borah,25.0,Other,Pune,193825.83
CUST101393,Charvi Mand,41.0,Male,Vadodara,34609.05
CUST101394,Nehmat Krishna,35.0,Male,Pune,168202.26
CUST101395,Nishith Uppal,65.0,Female,Mumbai,55645.49
CUST101396,Nirvaan Dutta,43.0,Other,Vadodara,239134.09
CUST101397,Oorja Sidhu,45.0,Other,Delhi,
CUST101398,Mamooty Sehgal,42.0,Female,Surat,120609.8
CUST101399,Stuvan Shukla,50.0,Female,Pune,97779.53
CUST101400,Dhanuk Vala,25.0,Female,Delhi,72649.76
CUST101401,Dishani Khatri,60.0,Female,Delhi,176748.72
CUST101402,Nishith Korpal,31.0,Female,Pune,30565.26
CUST101403,Zoya Raju,56.0,Male,Hyderabad,237373.7
CUST101404,Yuvaan Sani,54.0,Female,Delhi,61565.35
CUST101405,Taimur Balan,69.0,Female,Surat,
CUST101406,Kavya Arya,,Other,Ahmedabad,
CUST101407,Mahika Chahal,18.0,Female,Pune,230738.1
CUST101408,Neelofar Wali,39.0,Male,Bangalore,184964.61
CUST101409,Saksham Solanki,38.0,Other,Chennai,158895.35
CUST101410,Nirvaan Krish,37.0,Other,Surat,
CUST101411,Zara Char,24.0,Male,Delhi,217426.36
CUST101412,Indranil Shanker,32.0,Other,Delhi,206794.69
CUST101413,Eshani Bail,18.0,Male,Mumbai,32634.91
CUST101414,Vedika Dara,,Female,Rajkot,
CUST101415,Vivaan Edwin,47.0,Male,Bangalore,164672.36
CUST101416,Aniruddh Babu,51.0,Female,Mumbai,90649.17
CUST101417,Nakul Tak,32.0,Female,Delhi,146251.08
CUST101418,Shaan Varma,60.0,Male,Ahmedabad,64931.74
CUST101419,Vardaniya Keer,47.0,Male,Hyderabad,193976.6
CUST101420,Yashvi Bobal,38.0,Other,Pune,39830.21
CUST101421,Purab Mander,32.0,Female,Pune,62709.87
CUST101422,Badal Edwin,30.0,Male,Hyderabad,167370.0
CUST101423,Shalv Grover,47.0,Male,Chennai,58952.0
CUST101424,Saanvi Kannan,48.0,Female,Pune,34755.69
CUST101425,Hazel Soman,31.0,Female,Ahmedabad,118715.04
CUST101426,Advik Bera,24.0,Other,Vadodara,84091.39
CUST101427,Aayush Vohra,,Other,Bangalore,40658.37
CUST101428,Aarav Kothari,59.0,Male,Ahmedabad,150179.17
CUST101429,Abram Shan,22.0,Male,Bangalore,107098.4
CUST101430,Miraan Thaker,32.0,Male,Delhi,
CUST101431,Aradhya Bala,36.0,Other,Hyderabad,127038.21
CUST101432,Kiara Verma,62.0,Other,Rajkot,93056.5
CUST101433,Vedika Chana,27.0,Female,Rajkot,243977.15
CUST101434,Jhanvi Sengupta,28.0,Female,Chennai,220206.36
CUST101435,Biju Venkatesh,25.0,Other,Mumbai,211309.37
CUST101436,Yuvaan Johal,50.0,Male,Delhi,121364.84
CUST101437,Vedika Wali,52.0,Female,Ahmedabad,209521.13
CUST101438,Nirvaan Cherian,63.0,Other,Hyderabad,128823.39
CUST101439,Vidur Dayal,61.0,Male,Bangalore,216222.4
CUST101440,Mishti Khanna,40.0,Other,Bangalore,99463.68
CUST101441,Chirag Jhaveri,30.0,Female,Pune,226317.02
CUST101442,Rohan Randhawa,51.0,Other,Delhi,106891.16
